OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0002458,2023-08-20,CUST-03123,James Williams,PROD-3650,Herman Miller Aeron Chair,Office Products,Herman Miller,6,1599.56,998.62,709.4,0.0,9308.14,Credit Card,Delivered,Austin,TX,USA,SELL-683
ORD0002459,2023-08-20,CUST-09795,Michael Garcia,PROD-9591,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,1,6.68,0.0,0.63,8.99,16.3,Debit Card,Delivered,Nashville,TN,USA,SELL-201
ORD0002460,2020-02-27,CUST-00062,John Smith,PROD-9247,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,3,27.25,21.48,3.99,0.0,64.26,Credit Card,Delivered,Jersey City,NJ,USA,SELL-435
ORD0002461,2020-12-18,CUST-12659,John Smith,PROD-1884,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,1,12.62,0.0,1.29,9.99,23.9,PayPal,Delivered,Aurora,IL,USA,SELL-339
ORD0002462,2021-07-28,CUST-12288,James Williams,PROD-9352,Hasbro Connect 4,Toys & Games,Hasbro,1,10.72,0.0,0.88,11.24,22.84,Credit Card,Delivered,Houston,TX,USA,SELL-853
ORD0002463,2020-08-16,CUST-00321,James Williams,PROD-8274,Peloton Bike+,Sports & Fitness,Peloton,1,2559.04,793.75,105.92,29.39,1900.6,Credit Card,Processing,Grand Rapids,MI,USA,SELL-718
ORD0002464,2022-12-10,CUST-14022,Michael Garcia,PROD-1797,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,1,15.08,2.16,1.23,7.99,22.14,Credit Card,Delivered,Tacoma,WA,USA,SELL-989
ORD0002465,2023-12-20,CUST-11690,David Martinez,PROD-3195,GoPro HERO11 Black,Electronics,GoPro,1,551.87,0.0,38.63,0.0,590.5,Debit Card,Delivered,Jacksonville,FL,USA,SELL-121
ORD0002466,2024-07-04,CUST-03595,Patricia Brown,PROD-7181,Ray-Ban Classic Wayfarer Sunglasses,Clothing & Fashion,Ray-Ban,3,193.19,0.0,30.72,0.0,610.29,PayPal,Delivered,Virginia Beach,VA,USA,SELL-939
ORD0002467,2023-09-15,CUST-00532,Robert Miller,PROD-7760,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,1,14.42,0.0,1.08,5.99,21.49,PayPal,Delivered,Akron,OH,USA,SELL-887
ORD0002468,2023-05-07,CUST-10008,Elizabeth Davis,PROD-8173,Laptop Stand Adjustable,Office Products,Nulaxy,1,31.45,0.0,2.2,5.99,39.64,Apple Pay,Delivered,Raleigh,NC,USA,SELL-366
ORD0002469,2021-11-24,CUST-06358,David Martinez,PROD-9013,Gaiam Yoga Mat,Sports & Fitness,Gaiam,3,30.02,0.0,0.0,29.22,119.28,Credit Card,Delivered,Salem,OR,USA,SELL-229
ORD0002470,2023-11-27,CUST-03052,John Smith,PROD-5187,Cards Against Humanity,Toys & Games,Cards Against Humanity,1,32.26,4.01,2.9,5.99,37.14,PayPal,Delivered,Naperville,IL,USA,SELL-995
ORD0002471,2021-03-22,CUST-13377,David Martinez,PROD-2164,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,5,12.4,8.88,2.82,0.0,55.94,Debit Card,Delivered,Richmond,VA,USA,SELL-605
ORD0002472,2023-03-09,CUST-02400,Robert Miller,PROD-8211,The Psychology of Money,Books & Media,Morgan Housel,3,16.67,16.44,2.22,8.99,44.78,Credit Card,Delivered,Jersey City,NJ,USA,SELL-297
ORD0002473,2021-07-06,CUST-00057,Elizabeth Davis,PROD-2042,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,1,45.39,0.0,2.72,0.0,48.11,Credit Card,Delivered,Detroit,MI,USA,SELL-310
ORD0002474,2022-08-20,CUST-03957,Michael Garcia,PROD-9768,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,1,24.85,0.0,1.86,7.99,34.7,Debit Card,Shipped,Columbus,OH,USA,SELL-257
ORD0002475,2021-04-24,CUST-00187,Mary Johnson,PROD-5685,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,1,51.33,0.0,3.08,0.0,54.41,Debit Card,Delivered,Philadelphia,PA,USA,SELL-755
ORD0002476,2022-12-04,CUST-14958,Elizabeth Davis,PROD-5294,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,1,224.22,23.12,12.07,13.76,226.93,PayPal,Cancelled,Allentown,PA,USA,SELL-527
ORD0002477,2024-03-13,CUST-14529,Michael Garcia,PROD-5113,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,4,15.82,11.06,3.13,0.0,55.35,Credit Card,Delivered,Lansing,MI,USA,SELL-892
ORD0002478,2020-04-24,CUST-06918,David Martinez,PROD-9242,Herman Miller Aeron Chair,Office Products,Herman Miller,1,1338.13,219.82,67.1,0.0,1185.41,Credit Card,Delivered,Philadelphia,PA,USA,SELL-895
ORD0002479,2022-03-18,CUST-00093,Michael Garcia,PROD-4190,Und3r Armour T3ch 2.0 Short Sl33v3,Clothing & Fashion,Under Armour,4,26.38,0.0,10.02,0.0,115.54,Credit Card,Delivered,Vancouver,WA,USA,SELL-850
ORD0002480,2020-12-20,CUST-00512,Jennifer Jones,PROD-4171,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,1,25.95,0.0,1.38,9.99,37.32,Credit Card,Delivered,Virginia Beach,VA,USA,SELL-580
ORD0002481,2020-03-09,CUST-07473,Elizabeth Davis,PROD-2894,Braun Series 7 Electric Razor,Health & Personal Care,Braun,1,147.85,0.0,10.35,0.0,158.2,Credit Card,Delivered,Charlotte,NC,USA,SELL-221
ORD0002482,2021-06-10,CUST-00548,James Williams,PROD-4000,Fitbit Charge 5,Electronics,Fitbit,1,161.72,0.0,14.96,0.0,176.68,Debit Card,Delivered,Sacramento,CA,USA,SELL-382
ORD0002483,2024-10-17,CUST-00224,David Martinez,PROD-4508,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,1,26.97,0.0,2.49,8.99,38.45,Apple Pay,Delivered,San Francisco,CA,USA,SELL-132
ORD0002484,2020-08-03,CUST-00504,David Martinez,PROD-6357,Ticket to Ride Board Game,Toys & Games,Days of Wonder,1,42.44,0.0,0.0,0.0,42.44,Credit Card,Delivered,Manchester,NH,USA,SELL-972
ORD0002485,2020-02-16,CUST-00407,Mary Johnson,PROD-3382,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,3,429.37,0.0,122.37,31.22,1441.7,Credit Card,Delivered,Tacoma,WA,USA,SELL-643
ORD0002486,2024-11-15,CUST-00135,Elizabeth Davis,PROD-1049,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,1,71.91,8.79,3.35,0.0,66.47,Credit Card,Delivered,Richmond,VA,USA,SELL-661
ORD0002487,2022-12-01,CUST-00748,Mary Johnson,PROD-4903,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,1,103.3,0.0,7.23,26.8,137.33,Google Pay,Delivered,Raleigh,NC,USA,SELL-946
ORD0002488,2022-12-05,CUST-10833,Robert Miller,PROD-5241,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,5,277.46,0.0,83.24,21.26,1491.8,Debit Card,Delivered,Lansing,MI,USA,SELL-176
ORD0002489,2021-07-23,CUST-06500,Jennifer Jones,PROD-5720,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,1,8.07,1.39,0.56,7.49,14.73,Credit Card,Delivered,Phoenix,AZ,USA,SELL-333
ORD0002490,2021-11-15,CUST-07478,David Martinez,PROD-4437,iRobot Roomba j7+,Home & Kitchen,iRobot,1,847.82,0.0,59.35,17.93,925.1,Credit Card,Delivered,Raleigh,NC,USA,SELL-972
ORD0002491,2020-11-17,CUST-14068,Robert Miller,PROD-6808,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,6,26.64,0.0,8.47,0.0,168.31,Debit Card,Delivered,Richmond,VA,USA,SELL-225
ORD0002492,2022-06-24,CUST-00257,Michael Garcia,PROD-5547,Cards Against Humanity,Toys & Games,Cards Against Humanity,1,32.3,0.0,2.58,5.99,40.87,Credit Card,Delivered,Macon,GA,USA,SELL-655
ORD0002493,2022-04-11,CUST-00334,Robert Miller,PROD-4057,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,1,54.53,0.0,5.18,0.0,59.71,Credit Card,Delivered,Tacoma,WA,USA,SELL-914
ORD0002494,2022-03-29,CUST-12433,Linda Rodriguez,PROD-1235,Laptop Stand Adjustable,Office Products,Nulaxy,1,32.87,0.0,1.74,5.99,40.6,Credit Card,Delivered,Virginia Beach,VA,USA,SELL-733
ORD0002495,2023-06-01,CUST-00371,Patricia Brown,PROD-4502,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,3,30.85,32.42,5.05,0.0,65.18,Credit Card,Delivered,Scottsdale,AZ,USA,SELL-199
ORD0002496,2020-03-26,CUST-00023,Elizabeth Davis,PROD-3425,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,1,14.61,5.4,0.87,11.24,21.32,Debit Card,Delivered,Seattle,WA,USA,SELL-663
ORD0002497,2021-05-19,CUST-00342,Jennifer Jones,PROD-6118,Theragun Pro G4,Sports & Fitness,Therabody,1,595.16,0.0,37.2,26.31,658.67,Credit Card,Delivered,Worcester,MA,USA,SELL-516
ORD0002498,2021-11-11,CUST-03738,Robert Miller,PROD-6381,Dell XPS 13 Laptop,Electronics,Dell,1,1282.24,0.0,80.14,0.0,1362.38,Credit Card,Delivered,Boston,MA,USA,SELL-923
ORD0002499,2021-07-26,CUST-03494,David Martinez,PROD-2293,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,3,120.23,60.04,18.04,32.89,351.58,Credit Card,Delivered,Detroit,MI,USA,SELL-327
ORD0002500,2024-05-15,CUST-13750,James Williams,PROD-3800,Barbie Dreamhouse,Toys & Games,Mattel,1,236.91,38.29,12.41,0.0,211.03,Credit Card,Delivered,Boston,MA,USA,SELL-125
ORD0002501,2021-03-06,CUST-00430,Linda Rodriguez,PROD-5178,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,1,69.74,13.77,4.62,0.0,60.59,Debit Card,Delivered,Austin,TX,USA,SELL-598
ORD0002502,2024-11-18,CUST-00326,James Williams,PROD-9075,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,4,14.72,0.0,4.95,0.0,63.83,Debit Card,Delivered,Scottsdale,AZ,USA,SELL-352
ORD0002503,2022-06-15,CUST-00011,Patricia Brown,PROD-4438,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,1,111.97,27.99,7.98,0.0,91.96,Credit Card,Delivered,Nashville,TN,USA,SELL-570
ORD0002504,2024-01-05,CUST-12026,James Williams,PROD-3496,Where the Crawdads Sing,Books & Media,Delia Owens,2,13.43,0.0,2.55,5.99,35.4,Credit Card,Delivered,Nashville,TN,USA,SELL-127
ORD0002505,2023-04-18,CUST-00221,Linda Rodriguez,PROD-3418,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,3,505.45,185.07,93.19,15.15,1439.62,BNPL,Delivered,Charlotte,NC,USA,SELL-207
ORD0002506,2020-12-21,CUST-00199,Mary Johnson,PROD-1846,Ticket to Ride Board Game,Toys & Games,Days of Wonder,1,42.82,0.0,3.8,0.0,46.62,Credit Card,Delivered,Rochester,NY,USA,SELL-221
ORD0002507,2024-04-02,CUST-14885,Robert Miller,PROD-4442,The Psychology of Money,Books & Media,Morgan Housel,1,17.79,0.0,1.25,8.99,28.03,BNPL,Delivered,Charlotte,NC,USA,SELL-554
ORD0002508,2021-07-08,CUST-00280,Elizabeth Davis,PROD-1175,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,1,484.24,0.0,0.0,35.39,519.63,Credit Card,Delivered,Salem,OR,USA,SELL-480
ORD0002509,2022-08-02,CUST-00379,Linda Rodriguez,PROD-1120,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,1,6.19,0.0,0.0,5.99,12.18,Credit Card,Delivered,Portland,OR,USA,SELL-249
ORD0002510,2024-01-26,CUST-13843,Michael Garcia,PROD-7329,Fitbit Charge 5,Electronics,Fitbit,1,167.18,0.0,10.45,0.0,177.63,Debit Card,Delivered,Boston,MA,USA,SELL-910
ORD0002511,2020-06-11,CUST-11217,James Williams,PROD-9796,Ninja Professional Blender,Home & Kitchen,Ninja,1,103.14,0.0,8.66,18.94,130.74,Credit Card,Delivered,Scottsdale,AZ,USA,SELL-444
ORD0002512,2022-10-21,CUST-03169,Michael Garcia,PROD-2124,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,1,30.61,5.76,2.36,8.99,36.2,Debit Card,Delivered,Unknown,WA,USA,SELL-930
ORD0002513,2020-01-21,CUST-00570,Michael Garcia,PROD-1301,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,1,3.95,0.73,0.27,9.99,13.48,Credit Card,Delivered,San Antonio,TX,USA,SELL-722
ORD0002514,2023-12-27,CUST-00511,David Martinez,PROD-1308,Herman Miller Aeron Chair,Office Products,Herman Miller,1,1571.74,268.24,97.76,0.0,1401.26,Credit Card,Delivered,Akron,OH,USA,SELL-203
ORD0002515,2021-08-18,CUST-00181,David Martinez,PROD-7781,HP OfficeJet Pro 8025e,Office Products,HP,1,187.19,0.0,17.78,0.0,204.97,Credit Card,Delivered,Nashville,TN,USA,SELL-910
ORD0002516,2021-02-08,CUST-14255,Mary Johnson,PROD-9257,HP OfficeJet Pro 8025e,Office Products,HP,3,189.37,0.0,46.87,0.0,614.98,Credit Card,Delivered,San Antonio,TX,USA,SELL-956
ORD0002517,2024-05-13,CUST-11137,James Williams,PROD-1475,Braun Series 7 Electric Razor,Health & Personal Care,Braun,5,168.42,283.1,39.13,0.0,598.13,Credit Card,Delivered,Raleigh,NC,USA,SELL-435
ORD0002518,2021-12-13,CUST-00206,Michael Garcia,PROD-8971,Gaiam Yoga Mat,Sports & Fitness,Gaiam,1,31.43,0.0,1.89,34.21,67.53,Credit Card,Delivered,Detroit,MI,USA,SELL-774
ORD0002519,2023-11-04,CUST-04910,James Williams,PROD-3513,Peloton Bike+,Sports & Fitness,Peloton,3,2854.82,0.0,760.1,17.27,9341.83,Google Pay,Delivered,Rochester,NY,USA,SELL-356
ORD0002520,2022-12-09,CUST-11887,David Martinez,PROD-9159,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,2,4.31,1.5,0.5,7.99,15.61,Credit Card,Delivered,Charlotte,NC,USA,SELL-110
ORD0002521,2020-12-21,CUST-06952,Robert Miller,PROD-7996,Epson EcoTank ET-2800,Office Products,Epson,1,255.58,30.04,21.43,0.0,246.97,Credit Card,Delivered,Nashville,TN,USA,SELL-163
ORD0002522,2021-06-14,CUST-02698,Jennifer Jones,PROD-2674,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,2,5.1,0.0,0.86,7.49,18.55,Credit Card,Delivered,Tucson,AZ,USA,SELL-993
ORD0002523,2022-11-25,CUST-00430,Jennifer Jones,PROD-4407,Braun Series 7 Electric Razor,Health & Personal Care,Braun,1,155.04,0.0,0.0,0.0,155.04,Credit Card,Delivered,Nashua,NH,USA,SELL-268
ORD0002524,2021-10-01,CUST-00401,Michael Garcia,PROD-2724,Logitech C920x HD Pro Webcam,Office Products,Logitech,4,71.19,47.81,12.56,0.0,249.51,Debit Card,Delivered,Virginia Beach,VA,USA,SELL-194
ORD0002525,2021-01-27,CUST-10323,James Williams,PROD-5735,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,1,31.9,5.42,2.52,42.39,71.39,Credit Card,Delivered,Vancouver,WA,USA,SELL-586
ORD0002526,2020-07-04,CUST-06397,Michael Garcia,PROD-9500,HP OfficeJet Pro 8025e,Office Products,HP,3,183.85,0.0,52.4,0.0,603.95,Credit Card,Delivered,Memphis,TN,USA,SELL-679
ORD0002527,2020-07-13,CUST-10373,Patricia Brown,PROD-4983,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,1,24.29,0.0,1.7,7.49,33.48,Credit Card,Delivered,Orlando,FL,USA,SELL-108
ORD0002528,2024-07-19,CUST-14329,Patricia Brown,PROD-4988,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,3,51.71,0.0,13.03,10.34,178.5,Credit Card,Delivered,Scottsdale,AZ,USA,SELL-448
ORD0002529,2024-01-09,CUST-00529,Elizabeth Davis,PROD-7568,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,1,138.55,93.24,3.74,28.82,77.87,Credit Card,Delivered,Dallas,TX,USA,SELL-375
ORD0002530,2021-02-10,CUST-00585,Patricia Brown,PROD-7938,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,1,74.53,0.0,4.66,0.0,79.19,Credit Card,Delivered,Worcester,MA,USA,SELL-765
ORD0002531,2024-08-27,CUST-04141,Jennifer Jones,PROD-6638,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,3,67.27,25.85,18.04,0.0,194.0,Credit Card,Delivered,Rockford,IL,USA,SELL-885
ORD0002532,2023-10-09,CUST-00239,Mary Johnson,PROD-5005,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,2,22.71,0.0,3.18,0.0,48.6,Credit Card,Delivered,Tampa,FL,USA,SELL-741
ORD0002533,2024-10-13,CUST-00476,Linda Rodriguez,PROD-5675,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,1,27.29,4.32,1.61,5.99,30.57,Debit Card,Delivered,Tampa,FL,USA,SELL-956
ORD0002534,2022-05-15,CUST-09249,Elizabeth Davis,PROD-1574,Kindle Paperwhite,Electronics,Amazon,3,143.6,0.0,32.31,0.0,463.11,Credit Card,Delivered,Akron,OH,USA,SELL-915
ORD0002535,2020-09-15,CUST-10753,Elizabeth Davis,PROD-6157,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,1,24.67,3.35,2.03,46.26,69.61,Credit Card,Delivered,Nashville,TN,USA,SELL-813
ORD0002536,2022-08-02,CUST-12763,Michael Garcia,PROD-4978,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,1,20.18,13.6,0.0,7.99,14.57,Credit Card,Processing,Manchester,NH,USA,SELL-510
ORD0002537,2021-04-17,CUST-11121,Patricia Brown,PROD-8604,iPad Air,Electronics,Apple,3,609.47,0.0,162.27,0.0,1990.68,Credit Card,Delivered,New York,NY,USA,SELL-569
ORD0002538,2022-05-14,CUST-12114,Patricia Brown,PROD-2096,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,1,27.26,3.19,1.68,8.99,34.74,Credit Card,Delivered,Charlotte,NC,USA,SELL-967
ORD0002539,2022-01-31,CUST-03472,James Williams,PROD-7439,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,2,52.83,0.0,0.0,0.0,105.66,BNPL,Delivered,Manchester,NH,USA,SELL-396
ORD0002540,2021-12-09,CUST-03174,David Martinez,PROD-2282,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,5,14.07,0.0,6.51,0.0,76.86,Debit Card,Delivered,Los Angeles,CA,USA,SELL-422
ORD0002541,2024-03-25,CUST-11543,James Williams,PROD-5800,Becoming,Books & Media,Michelle Obama,3,22.82,9.73,5.58,0.0,64.31,Credit Card,Delivered,Memphis,TN,USA,SELL-625
ORD0002542,2022-07-16,CUST-09420,Patricia Brown,PROD-6827,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,1,35.89,6.7,2.99,5.99,38.17,BNPL,Delivered,Rockford,IL,USA,SELL-478
ORD0002543,2024-05-28,CUST-09380,Patricia Brown,PROD-6367,Squishm4llows 12-inch Plush,Toys & Games,Kellytoy,3,23.78,0.0,5.99,0.0,77.33,Google Pay,Delivered,Mesa,AZ,USA,SELL-422
ORD0002544,2024-06-10,CUST-03357,Michael Garcia,PROD-8132,Laptop Stand Adjustable,Office Products,Nulaxy,1,35.18,0.0,2.96,0.0,38.14,Apple Pay,Delivered,Scottsdale,AZ,USA,SELL-722
ORD0002545,2022-10-29,CUST-00524,Mary Johnson,PROD-2840,Hasbro Connect 4,Toys & Games,Hasbro,1,11.04,0.0,0.88,5.99,17.91,Credit Card,Delivered,Augusta,GA,USA,SELL-783
ORD0002546,2020-03-01,CUST-00473,Michael Garcia,PROD-8781,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,2,4.99,0.0,0.7,7.49,18.17,Credit Card,Delivered,Raleigh,NC,USA,SELL-449
ORD0002547,2020-03-08,CUST-10248,Jennifer Jones,PROD-7094,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,1,143.43,20.87,8.58,18.66,149.8,Credit Card,Delivered,Charlotte,NC,USA,SELL-706
ORD0002548,2024-09-05,CUST-14835,Patricia Brown,PROD-4889,Ring Video Doorbell,Electronics,Amazon,2,227.66,172.91,14.97,0.0,297.38,Credit Card,Delivered,Richmond,VA,USA,SELL-820
ORD0002549,2021-12-05,CUST-03050,Elizabeth Davis,PROD-3587,Wyze Cam v3,Electronics,Wyze,1,34.87,10.37,2.33,11.24,38.07,Credit Card,Delivered,Tacoma,WA,USA,SELL-603
ORD0002550,2020-09-21,CUST-00627,Linda Rodriguez,PROD-3031,Brita Water Filter Pitcher,Home & Kitchen,Brita,1,20.3,2.7,1.23,41.71,60.54,Credit Card,Delivered,Jacksonville,FL,USA,SELL-527
ORD0002551,2021-07-28,CUST-00479,Linda Rodriguez,PROD-5474,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,1,75.11,9.32,6.09,0.0,71.88,Credit Card,Delivered,Sacramento,CA,USA,SELL-582
ORD0002552,2024-10-06,CUST-03031,Mary Johnson,PROD-1743,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,1,37.26,6.1,2.49,8.99,42.64,Apple Pay,Delivered,Augusta,GA,USA,SELL-348
ORD0002553,2023-03-09,CUST-00415,Patricia Brown,PROD-2453,Brita Water Filter Pitcher,Home & Kitchen,BRITA,1,23.04,0.0,2.19,30.1,55.33,PayPal,Delivered,Unknown,TN,USA,SELL-545
ORD0002554,2021-07-09,CUST-13820,Jennifer Jones,PROD-1367,Brita Water Filter Pitcher,Home & Kitchen,Brita,1,21.32,8.28,1.24,22.12,36.4,PayPal,Delivered,Seattle,WA,USA,SELL-832
ORD0002555,2023-04-03,CUST-11289,Michael Garcia,PROD-2615,Barbie Dreamhouse,Toys & Games,Mattel,2,231.88,0.0,0.0,0.0,463.76,Apple Pay,Delivered,Salem,OR,USA,SELL-124
ORD0002556,2022-11-13,CUST-07008,Mary Johnson,PROD-3192,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,1,52.03,9.54,3.93,0.0,46.42,Debit Card,Delivered,San Francisco,CA,USA,SELL-424
ORD0002557,2021-12-11,CUST-00844,John Smith,PROD-8627,Theragun Pro G4,Sports & Fitness,Therabody,5,638.13,2219.0,81.62,34.49,1087.76,Debit Card,Delivered,Phoenix,AZ,USA,SELL-158
ORD0002558,2020-08-04,CUST-11357,Elizabeth Davis,PROD-9577,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,3,19.06,0.0,3.79,0.0,60.97,Credit Card,Delivered,Jersey City,NJ,USA,SELL-810
ORD0002559,2021-04-03,CUST-00524,Jennifer Jones,PROD-6723,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,1,25.79,0.0,2.64,11.24,39.67,Credit Card,Shipped,Naperville,IL,USA,SELL-319
ORD0002560,2020-11-12,CUST-00633,Mary Johnson,PROD-6933,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,1,441.47,119.96,30.54,36.31,388.36,Credit Card,Delivered,Nashville,TN,USA,SELL-345
ORD0002561,2021-12-16,CUST-00003,Linda Rodriguez,PROD-7769,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,4,130.89,0.0,36.65,33.97,594.18,Debit Card,Delivered,Tampa,FL,USA,SELL-225
ORD0002562,2022-01-16,CUST-00344,John Smith,PROD-1016,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,1,46.97,0.0,2.82,0.0,49.79,Credit Card,Delivered,Detroit,MI,USA,SELL-605
ORD0002563,2023-01-27,CUST-00085,Michael Garcia,PROD-6139,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,2,14.03,4.87,2.15,7.99,33.33,Debit Card,Delivered,Los Angeles,CA,USA,SELL-725
ORD0002564,2020-07-23,CUST-00680,David Martinez,PROD-2221,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,1,120.33,15.88,7.31,12.84,124.6,Debit Card,Delivered,Raleigh,NC,USA,SELL-711
ORD0002565,2020-06-05,CUST-12701,Elizabeth Davis,PROD-9018,Dune,Books & Media,Frank Herbert,2,9.7,0.0,1.99,9.99,31.38,Debit Card,Delivered,Chicago,IL,USA,SELL-817
ORD0002566,2023-01-09,CUST-10889,John Smith,PROD-4425,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,3,16.57,0.0,0.0,0.0,49.71,Debit Card,Delivered,Salem,OR,USA,SELL-908
ORD0002567,2024-02-23,CUST-00560,Michael Garcia,PROD-4702,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,3,14.28,0.0,2.68,0.0,45.52,Credit Card,Processing,Boston,MA,USA,SELL-500
ORD0002568,2023-09-22,CUST-10841,David Martinez,PROD-4491,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,2,26.94,27.49,1.65,8.99,37.03,Credit Card,Delivered,Worcester,MA,USA,SELL-715
ORD0002569,2023-07-09,CUST-00625,Robert Miller,PROD-9791,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,2,79.15,96.18,3.29,0.0,65.41,PayPal,Delivered,Virginia Beach,VA,USA,SELL-350
ORD0002570,2020-06-29,CUST-10338,Patricia Brown,PROD-7993,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,4,7.94,0.0,2.1,7.49,41.35,Debit Card,Delivered,Jersey City,NJ,USA,SELL-163
ORD0002571,2024-05-21,CUST-11329,Patricia Brown,PROD-9686,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,1,494.04,0.0,40.76,26.53,561.33,Credit Card,Processing,Dallas,TX,USA,SELL-889
ORD0002572,2022-02-15,CUST-13888,John Smith,PROD-4511,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,2,28.96,0.0,3.48,0.0,61.4,PayPal,Delivered,Detroit,MI,USA,SELL-554
ORD0002573,2024-09-15,CUST-00053,Patricia Brown,PROD-9620,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,1,14.24,0.0,1.35,5.99,21.58,Credit Card,Delivered,Seattle,WA,USA,SELL-268
ORD0002574,2023-08-15,CUST-10363,Linda Rodriguez,PROD-7665,Epson EcoTank ET-2800,Office Products,Epson,1,274.17,0.0,26.05,0.0,300.22,Credit Card,Delivered,Memphis,TN,USA,SELL-932
ORD0002575,2021-12-24,CUST-12460,John Smith,PROD-4502,Gaiam Yoga Mat,Sports & Fitness,Gaiam,1,30.79,0.0,0.0,37.11,67.9,Credit Card,Delivered,Portland,OR,USA,SELL-286
ORD0002576,2023-12-05,CUST-07958,Michael Garcia,PROD-6575,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,1,222.36,44.33,14.24,11.33,203.6,Debit Card,Delivered,Macon,GA,USA,SELL-815
