CustomerID,CustomerName,Customer_Type,City,State,Country
CUST-02449,Jennifer Jones,New,Los Angeles,CA,USA
CUST-02458,John Smith,New,Orlando,FL,USA
CUST-11471,David Martinez,New,Worcester,MA,USA
CUST-10717,Linda Rodriguez,New,San Antonio,TX,USA
CUST-11985,Michael Garcia,New,Allentown,PA,USA
CUST-02225,Patricia Brown,New,Savannah,GA,USA
CUST-11853,James Williams,New,Richmond,VA,USA
CUST-03230,Michael Garcia,New,Salem,OR,USA
CUST-08218,Jennifer Jones,New,Los Angeles,CA,USA
CUST-06002,Michael Garcia,New,Cincinnati,OH,USA
CUST-02500,Robert Miller,New,Lansing,MI,USA
CUST-14501,David Martinez,New,San Diego,CA,USA
CUST-10584,Linda Rodriguez,New,Richmond,VA,USA
CUST-01763,John Smith,New,San Francisco,CA,USA
CUST-06308,David Martinez,New,Naperville,IL,USA
CUST-12586,Linda Rodriguez,New,Reading,PA,USA
CUST-03515,Patricia Brown,New,Orlando,FL,USA
CUST-07623,Mary Johnson,New,Virginia Beach,VA,USA
CUST-05703,Robert Miller,New,Rochester,NY,USA
CUST-07451,Patricia Brown,New,Virginia Beach,VA,USA
CUST-04065,Linda Rodriguez,New,Atlanta,GA,USA
CUST-13732,David Martinez,New,Jersey City,NJ,USA
CUST-09931,Robert Miller,New,Reading,PA,USA
CUST-05448,James Williams,New,Mesa,AZ,USA
CUST-13438,Robert Miller,New,San Jose,CA,USA
CUST-06727,Jennifer Jones,New,Manchester,NH,USA
CUST-07685,Elizabeth Davis,New,Fort Worth,TX,USA
CUST-14230,Jennifer Jones,New,Richmond,VA,USA
CUST-02991,Elizabeth Davis,New,Rochester,NY,USA
CUST-03240,Mary Johnson,New,Newark,NJ,USA
CUST-12275,David Martinez,New,Savannah,GA,USA
CUST-06482,Robert Miller,New,,OH,USA
CUST-08287,David Martinez,New,Nashville,TN,USA
CUST-01243,Michael Garcia,New,Charlotte,NC,USA
CUST-05450,Robert Miller,New,Grand Rapids,MI,USA
CUST-13994,Linda Rodriguez,New,,GA,USA
CUST-11760,James Williams,New,Portland,OR,USA
CUST-03570,Patricia Brown,New,Detroit,MI,USA
CUST-06797,James Williams,New,Nashville,TN,USA
CUST-10973,Linda Rodriguez,New,Jersey City,NJ,USA
CUST-07742,David Martinez,New,Richmond,VA,USA
CUST-12661,Robert Miller,New,Manchester,NH,USA
CUST-05907,David Martinez,New,Macon,GA,USA
CUST-04852,David Martinez,New,Seattle,WA,USA
CUST-11244,Robert Miller,New,Atlanta,GA,USA
CUST-07709,Michael Garcia,New,San Jose,CA,USA
CUST-14202,James Williams,New,Jersey City,NJ,USA
CUST-01805,Robert Miller,New,Aurora,IL,USA
CUST-09916,Jennifer Jones,New,Chicago,IL,USA
CUST-01198,John Smith,New,Worcester,MA,USA
CUST-11622,Robert Miller,New,Cleveland,OH,USA
CUST-02586,James Williams,New,Atlanta,GA,USA
CUST-13898,Robert Miller,New,Sacramento,CA,USA
CUST-14427,Mary Johnson,New,Portland,OR,USA
CUST-10716,Patricia Brown,New,Nashua,NH,USA
CUST-09542,Patricia Brown,New,Memphis,TN,USA
CUST-08874,Jennifer Jones,New,New York,NY,USA
CUST-05346,John Smith,New,Atlanta,GA,USA
CUST-01439,James Williams,New,Richmond,VA,USA
CUST-10766,Patricia Brown,New,Savannah,GA,USA
CUST-09465,John Smith,New,Memphis,TN,USA
CUST-06894,Robert Miller,New,,AZ,USA
CUST-02922,Linda Rodriguez,New,Worcester,MA,USA
CUST-05082,Robert Miller,New,Sacramento,CA,USA
CUST-05915,Linda Rodriguez,New,Charlotte,NC,USA
CUST-01749,Michael Garcia,New,Tacoma,WA,USA
CUST-05593,Mary Johnson,New,Cleveland,OH,USA
CUST-04355,Patricia Brown,New,Erie,PA,USA
CUST-06837,James Williams,New,Detroit,MI,USA
CUST-04665,John Smith,New,Richmond,VA,USA
CUST-01030,Patricia Brown,New,Pittsburgh,PA,USA
CUST-04027,Elizabeth Davis,New,Memphis,TN,USA
CUST-04898,Jennifer Jones,New,Fort Worth,TX,USA
CUST-01159,Linda Rodriguez,New,Manchester,NH,USA
CUST-12048,James Williams,New,Nashville,TN,USA
CUST-11079,Robert Miller,New,Richmond,VA,USA
CUST-10447,Michael Garcia,New,Richmond,VA,USA
CUST-01703,Elizabeth Davis,New,Orlando,FL,USA
CUST-10962,Michael Garcia,New,Virginia Beach,VA,USA
CUST-08468,Robert Miller,New,Worcester,MA,USA
CUST-07296,Patricia Brown,New,Buffalo,NY,USA
CUST-10454,John Smith,New,Dallas,TX,USA
CUST-01367,Robert Miller,New,Jersey City,NJ,USA
CUST-05066,Michael Garcia,New,Tucson,AZ,USA
CUST-14603,Michael Garcia,New,New York,NY,USA
CUST-11188,John Smith,New,Grand Rapids,MI,USA
CUST-08429,Patricia Brown,New,Jersey City,NJ,USA
CUST-14383,Patricia Brown,New,Scottsdale,AZ,USA
CUST-04202,Robert Miller,New,Vancouver,WA,USA
CUST-11016,James Williams,New,New York,NY,USA
CUST-14182,Michael Garcia,New,Salem,OR,USA
CUST-01729,Linda Rodriguez,New,Unknown,PA,USA
CUST-13900,Mary Johnson,New,Houston,TX,USA
CUST-10990,Robert Miller,New,Tampa,FL,USA
CUST-05291,Linda Rodriguez,New,Macon,GA,USA
CUST-02615,Elizabeth Davis,New,Akron,OH,USA
CUST-11848,John Smith,New,Grand Rapids,MI,USA
CUST-14734,Robert Miller,New,Grand Rapids,MI,USA
CUST-02342,James Williams,New,Augusta,GA,USA
CUST-01211,Elizabeth Davis,New,Houston,TX,USA
CUST-06531,John Smith,New,Manchester,NH,USA
CUST-13913,James Williams,New,Mesa,AZ,USA
CUST-09246,Linda Rodriguez,New,Jersey City,NJ,USA
CUST-01291,Jennifer Jones,New,Nashua,NH,USA
CUST-09313,John Smith,New,Charlotte,NC,USA
CUST-05389,Robert Miller,New,Reading,PA,USA
CUST-08029,Robert Miller,New,Richmond,VA,USA
CUST-10762,Michael Garcia,New,Savannah,GA,USA
CUST-06048,Patricia Brown,New,Charlotte,NC,USA
CUST-08922,James Williams,New,Manchester,NH,USA
CUST-14867,John Smith,New,Worcester,MA,USA
CUST-13213,Jennifer Jones,New,Nashua,NH,USA
CUST-07737,Linda Rodriguez,New,Orlando,FL,USA
CUST-12126,Michael Garcia,New,Akron,OH,USA
CUST-03253,Jennifer Jones,New,Macon,GA,USA
CUST-08446,Robert Miller,New,Philadelphia,PA,USA
CUST-09574,James Williams,New,Grand Rapids,MI,USA
CUST-01932,Robert Miller,New,Worcester,MA,USA
CUST-01510,Robert Miller,New,Detroit,MI,USA
CUST-05002,John Smith,New,Vancouver,WA,USA
CUST-14664,Mary Johnson,New,Unknown,NH,USA
CUST-05910,Elizabeth Davis,New,Boston,MA,USA
CUST-13633,Robert Miller,New,Scottsdale,AZ,USA
CUST-06243,Jennifer Jones,New,Columbus,OH,USA
CUST-14245,Jennifer Jones,New,Nashville,TN,USA
CUST-00981,Jennifer Jones,New,Tacoma,WA,USA
CUST-08171,Elizabeth Davis,New,Memphis,TN,USA
CUST-11942,Patricia Brown,New,San Jose,CA,USA
CUST-07288,James Williams,New,Grand Rapids,MI,USA
CUST-11097,David Martinez,New,Salem,OR,USA
CUST-13621,James Williams,New,San Jose,CA,USA
CUST-02696,John Smith,New,Newark,NJ,USA
CUST-02020,Elizabeth Davis,New,Memphis,TN,USA
CUST-10760,John Smith,New,Allentown,PA,USA
CUST-01923,Patricia Brown,New,Nashville,TN,USA
CUST-12991,Jennifer Jones,New,Fort Worth,TX,USA
CUST-14507,Mary Johnson,New,Dallas,TX,USA
CUST-13114,Patricia Brown,New,Sacramento,CA,USA
CUST-09451,David Martinez,New,Erie,PA,USA
CUST-10328,Linda Rodriguez,New,Reading,PA,USA
CUST-14455,David Martinez,New,Virginia Beach,VA,USA
CUST-05816,Robert Miller,New,San Diego,CA,USA
CUST-12987,Jennifer Jones,New,Boston,MA,USA
CUST-08800,James Williams,New,Nashville,TN,USA
CUST-14242,Linda Rodriguez,New,Virginia Beach,VA,USA
CUST-11478,John Smith,New,Virginia Beach,VA,USA
CUST-11769,Elizabeth Davis,New,Salem,OR,USA
CUST-11150,Mary Johnson,New,Buffalo,NY,USA
CUST-02509,David Martinez,New,Charlotte,NC,USA
CUST-12330,James Williams,New,Raleigh,NC,USA
CUST-14404,Mary Johnson,New,Manchester,NH,USA
CUST-12294,Robert Miller,New,Boston,MA,USA
CUST-13807,Robert Miller,New,Charlotte,NC,USA
CUST-07063,Patricia Brown,New,Augusta,GA,USA
CUST-07019,Jennifer Jones,New,Cincinnati,OH,USA
CUST-13342,Robert Miller,New,Boston,MA,USA
CUST-01716,Michael Garcia,New,Chicago,IL,USA
CUST-08095,Mary Johnson,New,Manchester,NH,USA
CUST-12180,Michael Garcia,New,Jersey City,NJ,USA
CUST-13926,John Smith,New,Orlando,FL,USA
CUST-11253,John Smith,New,New York,NY,USA
CUST-14287,Robert Miller,New,Virginia Beach,VA,USA
CUST-07671,Elizabeth Davis,New,Richmond,VA,USA
CUST-11281,Jennifer Jones,New,Scottsdale,AZ,USA
CUST-11358,Patricia Brown,New,Jersey City,NJ,USA
CUST-06256,Patricia Brown,New,Unknown,VA,USA
CUST-08763,Robert Miller,New,Tacoma,WA,USA
CUST-02240,Jennifer Jones,New,Pittsburgh,PA,USA
CUST-05497,Patricia Brown,New,Raleigh,NC,USA
CUST-01226,Mary Johnson,New,Lansing,MI,USA
CUST-09828,Mary Johnson,New,Cincinnati,OH,USA
CUST-10839,Patricia Brown,New,Allentown,PA,USA
CUST-04143,John Smith,New,Phoenix,AZ,USA
CUST-11126,Mary Johnson,New,Jersey City,NJ,USA
CUST-05487,David Martinez,New,Richmond,VA,USA
CUST-07070,Mary Johnson,New,Boston,MA,USA
CUST-13163,Elizabeth Davis,New,Chicago,IL,USA
CUST-13463,Mary Johnson,New,Virginia Beach,VA,USA
CUST-01898,Jennifer Jones,New,Raleigh,NC,USA
CUST-02909,Elizabeth Davis,New,Grand Rapids,MI,USA
CUST-11051,David Martinez,New,Nashua,NH,USA
CUST-14593,Robert Miller,New,Rockford,IL,USA
CUST-04445,Robert Miller,New,Chicago,IL,USA
CUST-11874,Linda Rodriguez,New,Virginia Beach,VA,USA
CUST-07300,Jennifer Jones,New,Rochester,NY,USA
CUST-13290,Patricia Brown,New,Mesa,AZ,USA
CUST-05991,James Williams,New,Mesa,AZ,USA
CUST-07984,Jennifer Jones,New,Pittsburgh,PA,USA
CUST-08962,Mary Johnson,New,Charlotte,NC,USA
CUST-10102,Robert Miller,New,Detroit,MI,USA
CUST-02191,Mary Johnson,New,Jacksonville,FL,USA
CUST-01772,James Williams,New,Nashua,NH,USA
CUST-07189,Elizabeth Davis,New,Manchester,NH,USA
CUST-14739,John Smith,New,Orlando,FL,USA
CUST-06386,Linda Rodriguez,New,Phoenix,AZ,USA
CUST-08777,Robert Miller,New,Raleigh,NC,USA
CUST-02194,Michael Garcia,New,Newark,NJ,USA
CUST-02697,David Martinez,New,Buffalo,NY,USA
CUST-11645,Michael Garcia,New,Nashville,TN,USA
CUST-08082,Michael Garcia,New,Akron,OH,USA
CUST-07234,Jennifer Jones,New,Chicago,IL,USA
CUST-05623,Linda Rodriguez,New,Philadelphia,PA,USA
CUST-00968,Robert Miller,New,Jersey City,NJ,USA
CUST-06494,Michael Garcia,New,Nashua,NH,USA
CUST-12052,Michael Garcia,New,Worcester,MA,USA
CUST-00935,Michael Garcia,New,Augusta,GA,USA
CUST-05296,John Smith,New,San Antonio,TX,USA
CUST-12007,Patricia Brown,New,Cincinnati,OH,USA
CUST-11505,Robert Miller,New,Jacksonville,FL,USA
CUST-10501,Linda Rodriguez,New,Miami,FL,USA
CUST-08717,Elizabeth Davis,New,Raleigh,NC,USA
CUST-10497,David Martinez,New,Charlotte,NC,USA
CUST-11620,James Williams,New,Boston,MA,USA
CUST-01366,Elizabeth Davis,New,Salem,OR,USA
CUST-11719,Patricia Brown,New,Seattle,WA,USA
CUST-14440,James Williams,New,Allentown,PA,USA
CUST-07326,Mary Johnson,New,Tacoma,WA,USA
CUST-09322,John Smith,New,Tampa,FL,USA
CUST-05208,James Williams,New,Memphis,TN,USA
CUST-13777,Mary Johnson,New,Charlotte,NC,USA
CUST-10031,Mary Johnson,New,Manchester,NH,USA
CUST-04656,Robert Miller,New,Allentown,PA,USA
CUST-01639,Patricia Brown,New,Memphis,TN,USA
CUST-14084,David Martinez,New,Charlotte,NC,USA
CUST-13724,Linda Rodriguez,New,Nashville,TN,USA
CUST-00932,Robert Miller,New,Cincinnati,OH,USA
CUST-06990,David Martinez,New,Reading,PA,USA
CUST-07591,Robert Miller,New,San Jose,CA,USA
CUST-13919,David Martinez,New,Nashville,TN,USA
CUST-07074,David Martinez,New,Phoenix,AZ,USA
CUST-02301,Elizabeth Davis,New,Atlanta,GA,USA
CUST-01852,James Williams,New,Nashville,TN,USA
CUST-01565,Robert Miller,New,Columbus,OH,USA
CUST-13530,David Martinez,New,Miami,FL,USA
CUST-00838,Robert Miller,New,New York,NY,USA
CUST-06502,Robert Miller,New,Scottsdale,AZ,USA
CUST-05006,Mary Johnson,New,Charlotte,NC,USA
CUST-14304,David Martinez,New,Macon,GA,USA
CUST-05832,Elizabeth Davis,New,Newark,NJ,USA
CUST-06476,John Smith,New,Erie,PA,USA
CUST-10887,James Williams,New,Philadelphia,PA,USA
CUST-03905,James Williams,New,,MA,USA
CUST-14685,Robert Miller,New,San Diego,CA,USA
CUST-05096,Michael Garcia,New,Charlotte,NC,USA
CUST-06698,Linda Rodriguez,New,Rochester,NY,USA
CUST-13454,John Smith,New,Memphis,TN,USA
CUST-14592,Patricia Brown,New,Rockford,IL,USA
CUST-08053,Robert Miller,New,Boston,MA,USA
CUST-02527,Michael Garcia,New,Jersey City,NJ,USA
CUST-00685,Linda Rodriguez,New,Los Angeles,CA,USA
CUST-01562,Linda Rodriguez,New,Salem,OR,USA
CUST-09819,David Martinez,New,Macon,GA,USA
CUST-03902,Patricia Brown,New,Vancouver,WA,USA
CUST-08265,Linda Rodriguez,New,Orlando,FL,USA
CUST-09557,James Williams,New,Tucson,AZ,USA
CUST-13012,Jennifer Jones,New,Austin,TX,USA
CUST-05862,Robert Miller,New,Naperville,IL,USA
CUST-04924,Michael Garcia,New,Portland,OR,USA
CUST-01882,,New,Aurora,IL,USA
CUST-05095,Elizabeth Davis,New,Manchester,NH,USA
CUST-01023,James Williams,New,Naperville,IL,USA
CUST-02621,Michael Garcia,New,Dallas,TX,USA
CUST-06510,Linda Rodriguez,New,Reading,PA,USA
CUST-07572,James Williams,New,Worcester,MA,USA
CUST-11066,Michael Garcia,New,Nashua,NH,USA
CUST-08189,,New,Jersey City,NJ,USA
CUST-03586,Jennifer Jones,New,San Antonio,TX,USA
CUST-14154,David Martinez,New,Jacksonville,FL,USA
CUST-05276,Michael Garcia,New,Memphis,TN,USA
CUST-10735,Elizabeth Davis,New,Macon,GA,USA
CUST-07700,David Martinez,New,Philadelphia,PA,USA
CUST-04781,Elizabeth Davis,New,Rochester,NY,USA
CUST-11021,Linda Rodriguez,New,Salem,OR,USA
CUST-03068,David Martinez,New,Scottsdale,AZ,USA
CUST-03064,John Smith,New,Charlotte,NC,USA
CUST-07651,James Williams,New,Tampa,FL,USA
CUST-04561,James Williams,New,Miami,FL,USA
CUST-05207,Robert Miller,New,Columbus,OH,USA
CUST-14522,Elizabeth Davis,New,Nashua,NH,USA
CUST-04706,Patricia Brown,New,Columbus,OH,USA
CUST-10961,John Smith,New,Seattle,WA,USA
CUST-14508,Robert Miller,New,Dallas,TX,USA
CUST-03943,Michael Garcia,New,Unknown,PA,USA
CUST-12620,Elizabeth Davis,New,Jacksonville,FL,USA
CUST-06083,Linda Rodriguez,New,Philadelphia,PA,USA
CUST-09464,Elizabeth Davis,New,Salem,OR,USA
CUST-08788,Elizabeth Davis,New,Orlando,FL,USA
CUST-02366,Mary Johnson,New,Columbus,OH,USA
CUST-11163,Elizabeth Davis,New,Boston,MA,USA
CUST-08019,Mary Johnson,New,Cincinnati,OH,USA
CUST-01592,David Martinez,New,Cleveland,OH,USA
CUST-10200,Elizabeth Davis,New,Austin,TX,USA
CUST-05347,Mary Johnson,New,Richmond,VA,USA
CUST-05280,James Williams,New,Charlotte,NC,USA
CUST-01627,Patricia Brown,New,San Diego,CA,USA
CUST-03597,James Williams,New,Grand Rapids,MI,USA
CUST-06286,James Williams,New,,CA,USA
CUST-09496,Linda Rodriguez,New,Detroit,MI,USA
CUST-07199,Robert Miller,New,Los Angeles,CA,USA
CUST-07397,David Martinez,New,Worcester,MA,USA
CUST-07736,David Martinez,New,Cincinnati,OH,USA
CUST-05729,John Smith,New,Boston,MA,USA
CUST-13421,Linda Rodriguez,New,Nashua,NH,USA
CUST-01392,Robert Miller,New,Tucson,AZ,USA
CUST-00791,Michael Garcia,New,Worcester,MA,USA
CUST-06241,Elizabeth Davis,New,San Antonio,TX,USA
CUST-08436,James Williams,New,San Diego,CA,USA
CUST-03856,Michael Garcia,New,Lansing,MI,USA
CUST-05468,John Smith,New,Mesa,AZ,USA
CUST-02968,Linda Rodriguez,New,Worcester,MA,USA
CUST-09460,David Martinez,New,Buffalo,NY,USA
CUST-14566,Jennifer Jones,New,Nashua,NH,USA
CUST-01469,James Williams,New,Unknown,VA,USA
CUST-11241,David Martinez,New,Grand Rapids,MI,USA
CUST-01990,Robert Miller,New,Seattle,WA,USA
CUST-03326,James Williams,New,Detroit,MI,USA
CUST-13984,David Martinez,New,Erie,PA,USA
CUST-10537,Jennifer Jones,New,Boston,MA,USA
CUST-12029,Michael Garcia,New,Raleigh,NC,USA
CUST-11575,Mary Johnson,New,Memphis,TN,USA
CUST-13920,David Martinez,New,Allentown,PA,USA
CUST-08017,Elizabeth Davis,New,Tacoma,WA,USA
CUST-13709,Jennifer Jones,New,Worcester,MA,USA
CUST-02502,Linda Rodriguez,New,Portland,OR,USA
CUST-03050,Robert Miller,New,Nashville,TN,USA
CUST-02061,Elizabeth Davis,New,Dallas,TX,USA
CUST-01196,Robert Miller,New,Nashua,NH,USA
CUST-08247,John Smith,New,Salem,OR,USA
CUST-08530,Robert Miller,New,Savannah,GA,USA
CUST-03373,Linda Rodriguez,New,Jersey City,NJ,USA
CUST-14714,Jennifer Jones,New,Charlotte,NC,USA
CUST-13635,Patricia Brown,New,Tacoma,WA,USA
CUST-13504,Michael Garcia,New,Akron,OH,USA
CUST-04813,Linda Rodriguez,New,Akron,OH,USA
CUST-01875,Mary Johnson,New,Worcester,MA,USA
CUST-10595,Linda Rodriguez,New,Rochester,NY,USA
CUST-11110,Robert Miller,New,Reading,PA,USA
CUST-14028,John Smith,New,Raleigh,NC,USA
CUST-12949,James Williams,New,Seattle,WA,USA
CUST-07337,Jennifer Jones,New,Boston,MA,USA
CUST-06164,Mary Johnson,New,Memphis,TN,USA
CUST-06040,Robert Miller,New,Philadelphia,PA,USA
CUST-07232,Patricia Brown,New,Salem,OR,USA
CUST-02172,David Martinez,New,San Antonio,TX,USA
CUST-05307,Michael Garcia,New,San Diego,CA,USA
CUST-10168,James Williams,New,Tacoma,WA,USA
CUST-04826,David Martinez,New,Tucson,AZ,USA
CUST-07173,Elizabeth Davis,New,Orlando,FL,USA
CUST-03776,Elizabeth Davis,New,Mesa,AZ,USA
CUST-13766,Mary Johnson,New,Portland,OR,USA
CUST-00846,Elizabeth Davis,New,Vancouver,WA,USA
CUST-03094,Mary Johnson,New,Rockford,IL,USA
CUST-09747,Michael Garcia,New,Detroit,MI,USA
CUST-13901,Mary Johnson,New,Nashua,NH,USA
CUST-12203,James Williams,New,New York,NY,USA
CUST-12911,Patricia Brown,New,Boston,MA,USA
CUST-11568,Patricia Brown,New,Newark,NJ,USA
CUST-02494,David Martinez,New,Reading,PA,USA
CUST-01613,Patricia Brown,New,Virginia Beach,VA,USA
CUST-10956,Jennifer Jones,New,Mesa,AZ,USA
CUST-03079,John Smith,New,Scottsdale,AZ,USA
CUST-02256,Jennifer Jones,New,Miami,FL,USA
CUST-02849,Linda Rodriguez,New,Buffalo,NY,USA
CUST-08458,David Martinez,New,Raleigh,NC,USA
CUST-12922,Michael Garcia,New,Portland,OR,USA
CUST-04959,David Martinez,New,Richmond,VA,USA
CUST-01912,David Martinez,New,Macon,GA,USA
CUST-13366,Mary Johnson,New,Akron,OH,USA
CUST-07015,Robert Miller,New,Fort Worth,TX,USA
CUST-12923,Patricia Brown,New,Grand Rapids,MI,USA
CUST-00778,Elizabeth Davis,New,Detroit,MI,USA
CUST-09354,Robert Miller,New,Aurora,IL,USA
CUST-11523,Michael Garcia,New,Virginia Beach,VA,USA
CUST-02385,John Smith,New,Tampa,FL,USA
CUST-13350,James Williams,New,Naperville,IL,USA
CUST-12153,Mary Johnson,New,Orlando,FL,USA
CUST-05282,Linda Rodriguez,New,San Francisco,CA,USA
CUST-07283,Elizabeth Davis,New,Boston,MA,USA
CUST-02926,Michael Garcia,New,Aurora,IL,USA
CUST-06062,Patricia Brown,New,Rochester,NY,USA
CUST-04974,Jennifer Jones,New,Allentown,PA,USA
CUST-02581,Linda Rodriguez,New,Mesa,AZ,USA
CUST-05357,Patricia Brown,New,Savannah,GA,USA
CUST-04032,David Martinez,New,Tampa,FL,USA
CUST-13237,Jennifer Jones,New,Newark,NJ,USA
CUST-09520,John Smith,New,Detroit,MI,USA
CUST-03483,Mary Johnson,New,Tacoma,WA,USA
CUST-10569,Patricia Brown,New,Scottsdale,AZ,USA
CUST-11049,John Smith,New,Vancouver,WA,USA
CUST-01524,Patricia Brown,New,Jersey City,NJ,USA
CUST-04615,Linda Rodriguez,New,Richmond,VA,USA
CUST-11406,Mary Johnson,New,Unknown,TX,USA
CUST-06716,David Martinez,New,Richmond,VA,USA
CUST-14046,Linda Rodriguez,New,Rockford,IL,USA
CUST-05297,John Smith,New,Tampa,FL,USA
CUST-11376,Robert Miller,New,Rockford,IL,USA
CUST-13626,Elizabeth Davis,New,Raleigh,NC,USA
CUST-09995,Elizabeth Davis,New,Austin,TX,USA
CUST-03647,John Smith,New,Raleigh,NC,USA
CUST-10208,Michael Garcia,New,Salem,OR,USA
CUST-05049,Mary Johnson,New,Erie,PA,USA
CUST-09405,Mary Johnson,New,Houston,TX,USA
CUST-04923,Mary Johnson,New,Allentown,PA,USA
CUST-14286,Michael Garcia,New,Akron,OH,USA
CUST-03497,Robert Miller,New,San Jose,CA,USA
CUST-09570,David Martinez,New,San Antonio,TX,USA
CUST-07668,Mary Johnson,New,Columbus,OH,USA
CUST-09236,James Williams,New,Salem,OR,USA
CUST-12652,David Martinez,New,Aurora,IL,USA
CUST-09149,Patricia Brown,New,Savannah,GA,USA
CUST-01378,David Martinez,New,Boston,MA,USA
CUST-03302,Elizabeth Davis,New,Raleigh,NC,USA
CUST-06163,Jennifer Jones,New,,MA,USA
CUST-11087,Patricia Brown,New,New York,NY,USA
CUST-08037,David Martinez,New,Lansing,MI,USA
CUST-09006,Elizabeth Davis,New,Jacksonville,FL,USA
CUST-06092,David Martinez,New,Rochester,NY,USA
CUST-03369,David Martinez,New,Atlanta,GA,USA
CUST-11129,Robert Miller,New,Manchester,NH,USA
CUST-07179,John Smith,New,New York,NY,USA
CUST-03285,Elizabeth Davis,New,Richmond,VA,USA
CUST-09337,Mary Johnson,New,Pittsburgh,PA,USA
CUST-13152,Mary Johnson,New,Grand Rapids,MI,USA
CUST-11436,Robert Miller,New,Jacksonville,FL,USA
CUST-07926,Linda Rodriguez,New,Newark,NJ,USA
CUST-01097,Jennifer Jones,New,Unknown,NH,USA
CUST-10549,Jennifer Jones,New,Virginia Beach,VA,USA
CUST-08354,Patricia Brown,New,Tampa,FL,USA
CUST-05530,Michael Garcia,New,Vancouver,WA,USA
CUST-01599,David Martinez,New,Lansing,MI,USA
CUST-08843,Elizabeth Davis,New,Nashville,TN,USA
CUST-14573,James Williams,New,Seattle,WA,USA
CUST-06034,Robert Miller,New,Newark,NJ,USA
CUST-03588,Patricia Brown,New,Grand Rapids,MI,USA
CUST-14989,Elizabeth Davis,New,Phoenix,AZ,USA
CUST-01754,Patricia Brown,New,Jersey City,NJ,USA
CUST-11811,Michael Garcia,New,Boston,MA,USA
CUST-03262,Robert Miller,New,Miami,FL,USA
CUST-01888,Mary Johnson,New,Aurora,IL,USA
CUST-09188,Linda Rodriguez,New,Tampa,FL,USA
CUST-04428,Jennifer Jones,New,Tampa,FL,USA
CUST-08815,John Smith,New,Unknown,WA,USA
CUST-10486,Linda Rodriguez,New,Rockford,IL,USA
CUST-03105,John Smith,New,,AZ,USA
CUST-05235,Mary Johnson,New,Reading,PA,USA
CUST-09035,Elizabeth Davis,New,San Diego,CA,USA
CUST-14050,Michael Garcia,New,Tacoma,WA,USA
CUST-02361,John Smith,New,Worcester,MA,USA
CUST-13781,Robert Miller,New,Nashua,NH,USA
CUST-11065,James Williams,New,Cleveland,OH,USA
CUST-03076,Michael Garcia,New,Jersey City,NJ,USA
CUST-13315,John Smith,New,Richmond,VA,USA
CUST-07474,David Martinez,New,Lansing,MI,USA
CUST-03004,Elizabeth Davis,New,Seattle,WA,USA
CUST-11443,Jennifer Jones,New,Boston,MA,USA
CUST-14806,Elizabeth Davis,New,Columbus,OH,USA
CUST-03443,Jennifer Jones,New,Lansing,MI,USA
CUST-12799,Michael Garcia,New,Erie,PA,USA
CUST-01987,Robert Miller,New,Sacramento,CA,USA
CUST-09765,Michael Garcia,New,Rochester,NY,USA
CUST-14591,John Smith,New,Jersey City,NJ,USA
CUST-14243,Elizabeth Davis,New,Tucson,AZ,USA
CUST-01564,James Williams,New,Akron,OH,USA
CUST-05182,Michael Garcia,New,Buffalo,NY,USA
CUST-06132,John Smith,New,Nashua,NH,USA
CUST-13476,Robert Miller,New,Phoenix,AZ,USA
CUST-14682,Elizabeth Davis,New,Fort Worth,TX,USA
CUST-07504,James Williams,New,Cincinnati,OH,USA
CUST-10781,Linda Rodriguez,New,Houston,TX,USA
CUST-10953,Elizabeth Davis,New,Worcester,MA,USA
CUST-06914,Jennifer Jones,New,Manchester,NH,USA
CUST-01453,Robert Miller,New,Rockford,IL,USA
CUST-11776,James Williams,New,Virginia Beach,VA,USA
CUST-08880,Jennifer Jones,New,Richmond,VA,USA
CUST-11125,John Smith,New,New York,NY,USA
CUST-07546,Robert Miller,New,Allentown,PA,USA
CUST-12692,Mary Johnson,New,Allentown,PA,USA
CUST-10532,Robert Miller,New,Buffalo,NY,USA
CUST-03807,Mary Johnson,New,Unknown,NY,USA
CUST-12546,David Martinez,New,Houston,TX,USA
CUST-10675,John Smith,New,Seattle,WA,USA
CUST-11077,Michael Garcia,New,Memphis,TN,USA
CUST-09104,James Williams,New,Sacramento,CA,USA
CUST-05827,Michael Garcia,New,Jersey City,NJ,USA
CUST-07805,Patricia Brown,New,Unknown,CA,USA
CUST-04902,Jennifer Jones,New,Tucson,AZ,USA
CUST-04370,John Smith,New,Tacoma,WA,USA
CUST-06824,John Smith,New,Raleigh,NC,USA
CUST-06330,Patricia Brown,New,Tucson,AZ,USA
CUST-10677,Michael Garcia,New,Newark,NJ,USA
CUST-01584,Patricia Brown,New,,WA,USA
CUST-06566,Linda Rodriguez,New,Austin,TX,USA
CUST-07529,John Smith,New,Virginia Beach,VA,USA
CUST-05093,Michael Garcia,New,San Jose,CA,USA
CUST-00937,Patricia Brown,New,Austin,TX,USA
CUST-01320,Robert Miller,New,Rochester,NY,USA
CUST-14000,Patricia Brown,New,Rockford,IL,USA
CUST-06379,Linda Rodriguez,New,Savannah,GA,USA
CUST-06978,Jennifer Jones,New,Orlando,FL,USA
CUST-01723,Mary Johnson,New,Jacksonville,FL,USA
CUST-02713,John Smith,New,New York,NY,USA
